Model_id,Year,Version_id,share,delta_iia,price,dpm,hp2wt,size,turbo,trans,Year_1986,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,model_class_2,model_class_3,model_class_4,model_class_5,cyl_2,cyl_4,cyl_6,cyl_8,drive_2,drive_3,Intercept
421,2010,42102,.0000224553277803,-10.62191413450973,22.53669929504395,6.482980400323868,4.72568416595459,1.023594975471497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
421,2011,42103,.0000224389677896,-10.6141946853937,22.25035285949707,7.950431108474731,4.72568416595459,1.134346127510071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
421,2012,42103,.0000149601091834,-11.0072794562857,22.75543022155762,7.75543749332428,5.053924560546875,1.134346127510071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
422,1985,42201,.0003100793692283,-7.945276184384293,31.27170753479004,6.689868122339249,4.14153003692627,.7676830291748047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1986,42202,.0003529654932208,-7.81190332824684,46.16531372070313,5.166221037507057,5.27384090423584,.7812881469726563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1987,42202,.0003738861414604,-7.76008293871498,48.20224380493164,5.241554230451584,5.271637439727783,.7812881469726563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1988,42202,.000293191842502,-7.998807899255613,48.08088684082031,5.253740027546883,5.522667407989502,.7802217602729797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1989,42202,.0002769987331703,-8.057905088551268,46.46286010742188,5.371331423521042,5.531272888183594,.8433101773262024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1990,42203,.000264059723122,-8.12057795270071,49.84714126586914,5.035369098186493,5.456744194030762,.7317653894424438,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
422,1991,42203,.0002202698815381,-8.30933427404192,47.07532119750977,4.881306737661362,5.514461994171143,.7381621599197388,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1992,42203,.0001917014160426,-8.450182466917763,56.10189819335938,5.043015629053116,5.922565460205078,.7748427391052246,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1993,42203,.0001602562115295,-8.621633085407984,58.66878509521484,4.858925193548203,6.341544151306152,.774642288684845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1994,42203,.0001583695266163,-8.627032715473458,56.3387565612793,4.578187316656113,5.965860366821289,.8772745132446289,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1995,42204,.0001787868823158,-8.50789978610638,52.39865112304688,4.098466411232948,5.332974910736084,.8685212731361389,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
422,1996,42205,.0001760379382176,-8.520822797011652,53.16176605224609,4.570513963699341,6.67960262298584,.8735048770904541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1997,42205,.0001608633756405,-8.613098290325032,52.0030632019043,4.459170252084732,6.67960262298584,.8735048770904541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1998,42205,.0001593084016349,-8.622358727025492,49.81770324707031,3.700205311179161,6.282001972198486,.8852515816688538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,1999,42205,.0002068605972454,-8.351375699202253,48.80724334716797,3.98261547088623,6.282001972198486,.8852515816688538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2000,42206,.0002898187667597,-8.008272453558689,39.39295959472656,4.459955543279648,6.653762340545654,.8447721600532532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2001,42207,.0002514616062399,-8.158804270321376,49.73677444458008,4.255380108952522,7.359857559204102,.8447721600532532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2002,42207,.0001918618218042,-8.427007916908995,49.37081527709961,3.894248604774475,7.359857559204102,.8447721600532532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2003,42208,.0002014732162934,-8.384403041216235,48.98110961914063,4.939288273453712,8.758518218994141,.8492261171340942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2004,42208,.000190351420315,-8.4414003296641,48.80391311645508,5.780801922082901,8.758518218994141,.8492261171340942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2005,42208,.0001500647049397,-8.677520019400404,47.52767562866211,6.705135107040405,8.758518218994141,.8480644226074219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2006,42208,.0002354604366701,-8.23221397244531,39.78779220581055,7.134518772363663,8.217869758605957,.8445568680763245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2007,42209,.0002379284560448,-8.224496577514472,47.83318710327148,8.024479448795319,9.703836441040039,.9904370307922363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2008,42209,.0001799523743102,-8.513673466899673,44.54538726806641,8.879400044679642,9.131040573120117,.9904370307922363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2009,42209,.0000943184350035,-9.193468090318152,45.6950569152832,6.474602967500687,9.029409408569336,.9904370307922363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2010,42210,.0001093832106562,-9.03858462743497,44.08099746704102,6.911369413137436,8.219279289245605,.8827048540115356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2011,42210,.0001053813903127,-9.067407708291032,46.71379470825195,8.166243135929108,8.902350425720215,.8828758001327515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2012,42211,.0000946847503656,-9.162113770925806,42.26111602783203,7.586033642292023,7.822896480560303,.8827048540115356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2013,42211,.0000904132102733,-9.200628431147447,41.86214065551758,7.243888080120087,7.822896480560303,.8827048540115356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
422,2014,42212,.0001837546442403,-8.483859119281332,38.85705184936523,6.928421556949615,9.479684829711914,.9066919684410095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
422,2015,42212,.0001954858744284,-8.419468098823318,42.57289505004883,5.132207274436951,10.30495834350586,.8772623538970947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
423,1985,42301,.0001238327822648,-8.863172353464851,70.54570007324219,6.665310263633728,7.29793643951416,.6432527899742126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1986,42301,.0001283876626985,-8.823219325749653,70.01122283935547,5.046582221984863,7.29793643951416,.6432527899742126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1987,42301,.0001410056574969,-8.735234241517562,66.30461120605469,4.979183524847031,7.29793643951416,.6432527899742126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1988,42301,.0001308844075538,-8.805320497997291,64.23271179199219,4.771275818347931,7.29793643951416,.6432527899742126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1989,42301,.0000976464143605,-9.100565083985867,63.38046264648438,4.917646944522858,7.29793643951416,.6432527899742126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1990,42301,.0000842628724058,-9.262811908448251,59.3099365234375,5.313804373145103,7.29793643951416,.6432527899742126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1991,42301,.0000919420053833,-9.183029800824677,57.67109298706055,4.994084686040878,7.29793643951416,.6432527899742126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1992,42301,.0000550577642571,-9.697738610390349,57.11022567749023,4.792856052517891,7.29793643951416,.6432527899742126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1993,42301,.0000483899202663,-9.81911540887814,55.73971176147461,4.57509458065033,7.29793643951416,.6432527899742126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1994,42301,.000057066372392,-9.647748775529029,59.83168029785156,4.47697602212429,7.29793643951416,.6432527899742126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
423,1995,42301,.0000645005857223,-9.527419976304127,60.70107650756836,4.043593257665634,6.581023216247559,.6437534689903259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1996,42302,.0000711457323632,-9.426791984978488,59.8678092956543,4.330046847462654,7.326857566833496,.6461919546127319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1997,42302,.0000736871879781,-9.393824752645308,58.76416397094727,4.243240132927895,7.326857566833496,.6461919546127319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1998,42303,.0000764868964325,-9.35608124581416,60.0427360534668,3.726240247488022,8.147393226623535,.6477769613265991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,1999,42303,.0000740928662708,-9.378101566325345,56.37591171264648,4.010637849569321,8.147393226623535,.6477769613265991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2000,42303,.0000592741816945,-9.595354412355805,54.64316558837891,5.193620175123215,8.012471199035645,.6477769613265991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2001,42303,.0000432399792771,-9.919329075603072,56.42691421508789,4.886051267385483,8.026487350463867,.6477769613265991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2002,42303,.0000951580732362,-9.128243914133844,55.67591857910156,4.471397399902344,8.026487350463867,.6477769613265991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2003,42304,.000112169640488,-8.970047119558991,57.48172378540039,5.263330787420273,10.22686862945557,.6558250784873962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2004,42304,.0001258304400835,-8.855336987018863,51.3862419128418,5.899616703391075,10.04439449310303,.6545416712760925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2005,42304,.0000917873112485,-9.169112520370957,48.92096328735352,7.04081654548645,10.06718063354492,.6509002447128296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2006,42304,.0000822680594865,-9.283773940865043,48.77177429199219,7.550293952226639,10.06718063354492,.6509002447128296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2007,42304,.0000542544730706,-9.702781159205225,47.72693252563477,8.195679634809494,10.82767868041992,.6509002447128296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2008,42304,.0000518428751093,-9.758148183895949,45.99718475341797,8.37901383638382,10.82767868041992,.6509002447128296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2009,42305,.0000326277477143,-10.25498167077163,51.70930480957031,6.519977003335953,10.24997138977051,.7282800078392029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2010,42305,.0000229723082157,-10.59915253822444,50.42821502685547,7.61035829782486,10.24997138977051,.7282800078392029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2011,42305,.0000143123788803,-11.06386894754583,41.5843620300293,9.183154255151749,11.15614318847656,.7512129545211792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2012,42306,.0000286871527351,-10.35621734451221,43.49128341674805,8.406143635511398,9.047844886779785,.7503809928894043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2013,42307,.0000582582215429,-9.640133594356714,50.28680801391602,8.301301300525665,12.14055824279785,.7512129545211792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
423,2014,42307,.000042252260755,-9.95380267046489,49.98717880249023,7.693001627922058,12.14055824279785,.73384028673172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
423,2015,42308,.0000353487921529,-10.12969199854991,44.82541275024414,4.990228265523911,11.23608112335205,.7207158207893372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
424,1997,42401,.0000443586141046,-9.901346776552515,24.72504234313965,3.089252486824989,6.125827789306641,.5393816828727722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
424,1998,42401,.0000977337986114,-9.110953241487536,23.85562896728516,2.610487677156925,6.093544006347656,.5393816828727722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
424,1999,42401,.0001062912197085,-9.017238139574845,23.5139102935791,2.809727564454079,6.093544006347656,.5393816828727722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
424,2000,42401,.0001158129161922,-8.925552141261653,23.30962753295898,3.507780656218529,6.093544006347656,.5383199453353882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
424,2001,42402,.0001070203143172,-9.013075919247932,22.90989685058594,3.657795488834381,6.827688694000244,.5371757745742798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2002,42403,.0000765200675232,-9.346230324743415,23.00288391113281,3.393812850117683,7.933435916900635,.5371757745742798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2003,42403,.0000553392856091,-9.676576426995679,23.92828559875488,3.969787433743477,7.352420806884766,.5371757745742798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2004,42403,.0000398877746193,-10.0042023976356,23.33062744140625,4.753634333610535,7.45670223236084,.5371757745742798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2005,42404,.0001093946630135,-8.99362448210622,25.30839729309082,5.894988402724266,9.013229370117188,.5747422575950623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
424,2006,42405,.0000981544872047,-9.107214237129531,20.90593910217285,5.819625407457352,7.004608154296875,.5769772529602051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2007,42406,.0000672529422445,-9.488005832768462,23.5073184967041,6.480664759874344,8.129777908325195,.5739870071411133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2008,42406,.0000458180074929,-9.881688505067276,22.86968994140625,6.62001445889473,8.187877655029297,.5739870071411133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2009,42406,.0000253364869423,-10.50789922556244,25.50399208068848,4.877573251724243,8.665943145751953,.5755496621131897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
424,2010,42406,.0000165517358255,-10.9269510581138,24.05610847473145,5.982549488544464,8.14637279510498,.5800193548202515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2011,42407,.000023900764063,-10.5510833387214,20.81747627258301,6.893400102853775,7.107232093811035,.5809865593910217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2012,42408,.0000324353459291,-10.2334179752527,26.0301342010498,6.014547124505043,8.910916328430176,.5918064713478088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2013,42409,.0000393444715883,-10.03266334752709,22.03857803344727,5.732089281082153,8.18399715423584,.658897876739502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
424,2014,42409,.0000389013584936,-10.0364313591024,22.00167274475098,5.422854050993919,8.206053733825684,.658897876739502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
424,2015,42409,.0000343454776157,-10.15848586809419,22.40817832946777,3.946287557482719,8.206053733825684,.5963442921638489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
427,1985,42701,.0001902484800667,-8.433773471289545,8.486051559448242,5.0521619617939,4.377601146697998,.6454997062683105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
427,1986,42702,.0001492864248576,-8.672406852342826,8.318195343017578,3.487574309110641,3.00238823890686,.6454997062683105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
427,1990,42702,.000043918062147,-9.91442758031792,11.39499092102051,3.340831771492958,4.863731384277344,.5386490225791931,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
427,1991,42702,.0001990927121369,-8.410417196468121,10.2097282409668,3.139821439981461,4.863731384277344,.5386490225791931,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
427,1992,42702,.0001756165293045,-8.537818696499077,11.16043376922607,3.162768483161926,4.825291156768799,.5386490225791931,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
427,1993,42703,.0001067791235982,-9.027644506459593,9.109065055847168,3.161740303039551,4.159733772277832,.5386490225791931,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
427,1994,42704,.0000490655620524,-9.798806389018404,8.832810401916504,1.999541185796261,2.600082635879517,.5440508723258972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
428,1985,42801,.0014697936130688,-6.389227208219346,11.42103481292725,5.892342701554298,4.307858467102051,.7474259734153748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
428,1986,42801,.0013631355250254,-6.460730769312998,11.4646577835083,4.306075721979141,4.12904691696167,.7502358555793762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
428,1987,42801,.0011136473622173,-6.668638435779504,12.21667861938477,3.873899579048157,3.830194711685181,.7680961489677429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
428,1988,42802,.0011755251325667,-6.610164798510214,12.9622859954834,3.622156381607056,4.42903995513916,.7680961489677429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
