Model_id,Year,i_import,diffiv_local_0,diffiv_local_1,diffiv_local_2,diffiv_local_3,diffiv_ed_0,blpiv_0,blpiv_1,blpiv_2,blpiv_3,blpiv_4,blpiv_5
407,1988,1,43,35,33,29,92.68525197747852,84.05403196811676,101.8626186847687,17.53164801001549,5,3,7
407,1989,1,43,37,31,32,97.02315273807329,103.2555451616645,119.6861732006073,20.30998420715332,5,5,11
407,1990,1,40,35,38,26,95.0745411893854,120.5014038830996,127.0879423618317,21.66545569896698,3,12,11
407,1991,1,44,47,32,33,99.77972628929592,110.5840571224689,129.1687779426575,21.06039664149284,3,13,9
407,1992,1,50,38,25,34,98.13262390708627,107.2516890242696,137.9238774776459,21.71304482221603,3,14,10
407,1993,1,14,19,38,29,106.3277851377012,102.7211414650083,137.2218842506409,22.31701499223709,0,2,10
408,2003,1,51,67,34,21,117.4970326486667,164.0619251877069,202.2781090736389,31.29811757802963,0,1,17
408,2004,1,57,69,35,20,127.3155527752371,191.6168641299009,210.7478079795837,32.62072423100471,0,1,18
408,2005,1,60,62,39,15,134.4516058089024,262.1077690273523,244.5893068313599,39.20178255438805,0,1,20
408,2006,1,62,66,38,18,137.2818865139097,272.8975418955088,253.0135035514832,38.39591908454895,0,1,19
408,2007,1,83,56,41,16,150.4542491165748,283.6041990667582,260.2027416229248,38.41394805908203,0,3,21
408,2008,1,77,61,38,17,149.6591814213022,45.1001551002264,39.8414831161499,5.53204083442688,0,1,5
408,2009,1,75,54,39,17,145.0359748862383,32.32274875044823,41.16656160354614,5.61032772064209,0,1,5
409,2000,0,63,48,27,13,115.5204260781121,130.1212973892689,172.2302079200745,25.97818046808243,0,2,10
409,2001,0,72,51,25,12,123.1247179385515,150.5600495263934,194.1864302158356,29.75188273191452,0,1,15
409,2002,0,69,53,21,13,122.5618423432644,144.886719994247,204.7119808197021,31.359146296978,0,1,16
409,2003,0,72,48,25,16,132.4678957688178,164.3754508346319,204.7922291755676,31.08849066495895,0,1,18
409,2004,0,78,51,23,20,142.7949816998878,191.9740218669176,213.2346787452698,32.40741464495659,0,1,19
409,2005,0,78,48,21,20,149.8660665728423,262.7438493072987,246.6561374664307,38.99313911795616,0,1,21
409,2006,0,75,54,25,15,154.0766715312661,273.5389985144138,255.1971077919006,38.18727564811707,0,1,20
409,2007,0,63,62,29,17,178.9009232269998,284.2789623886347,262.420307636261,38.20530462265015,0,3,22
409,2008,0,63,63,33,12,174.121128971883,46.51738293468952,42.36921739578247,5.331616878509521,0,1,6
409,2009,0,77,57,23,13,161.300653289617,33.38863290846348,43.00996971130371,5.405915439128876,0,1,6
410,1985,1,10,11,18,15,116.0627099029503,18.0484913289547,14.93139672279358,2.114935040473938,2,0,3
410,1986,1,9,12,14,23,117.4750424658386,13.91902640461922,16.87393188476563,2.12188196182251,1,0,3
410,1987,1,12,8,24,15,118.2754744781179,13.57965432107449,16.85927677154541,2.093347191810608,1,0,3
410,1988,1,8,19,32,22,112.6469350441018,13.74770253896713,17.59169578552246,2.095892369747162,0,0,3
410,1989,1,8,3,9,10,156.7895621415645,14.15671184659004,17.51774740219116,2.177059173583984,0,0,3
410,1990,1,10,11,32,29,113.9798411437252,14.89442624151707,17.58386611938477,2.099354803562164,2,0,3
410,1991,1,14,21,27,37,114.8597064448136,13.89498598873615,17.66303253173828,2.070242822170258,2,0,3
410,1992,1,7,13,11,19,138.6455292667897,13.76233026385307,18.30570650100708,2.110199511051178,2,0,3
410,1993,1,7,12,11,31,127.8022732665527,13.11317197978497,18.86234140396118,2.125713169574738,1,0,3
410,1994,1,10,13,13,28,126.0695519396314,12.51137219369411,18.62084817886353,2.240149974822998,1,0,3
410,1995,1,3,9,3,4,223.5079736417013,11.57827787101269,17.18589162826538,2.231431126594543,1,0,3
410,1996,1,9,5,13,8,147.0693649668577,12.02908158302307,18.90989398956299,2.273311853408813,0,0,3
410,1997,1,12,10,9,20,134.4245223913214,15.01204334199429,25.84699249267578,2.81939834356308,0,0,4
410,1998,1,13,9,14,23,125.4376876843812,83.21974221616983,160.9343485832214,20.79252618551254,0,3,5
410,1999,1,6,9,8,8,179.4981368029002,86.14472541958094,155.9202556610107,20.31404012441635,0,3,5
410,2000,1,5,11,9,12,177.7314154740863,118.9824223518372,166.5773401260376,22.11711204051971,0,2,6
410,2001,1,16,14,21,34,135.8655944720607,107.7908139675856,162.9535508155823,20.68937420845032,0,3,6
410,2002,1,12,13,14,25,148.2575012737785,94.02945674955845,151.05326795578,19.52515012025833,0,3,7
410,2003,1,18,24,33,32,131.0326499269524,118.3601044118404,172.0418086051941,21.2094162106514,0,3,8
410,2004,1,28,20,40,39,135.1041635892542,131.1173833906651,162.6589603424072,20.67882019281387,0,3,8
410,2005,1,37,38,48,45,128.2094141747801,145.8751156926155,166.9912009239197,19.58929961919785,0,3,8
410,2006,1,18,24,25,32,153.6929866266587,185.8681678771973,189.1578302383423,23.70501065254211,0,3,8
410,2007,1,29,38,55,42,149.5982458010541,216.2648633122444,207.2848286628723,27.09897357225418,0,1,8
410,2008,1,23,40,47,49,149.754033535831,83.48751924932003,83.85063242912292,8.807042181491852,0,0,8
410,2009,1,24,36,41,48,148.083023736734,67.15737041085958,90.79052567481995,9.857416152954102,0,0,9
410,2010,1,17,25,19,25,165.4080247423671,71.03568054735661,80.48314356803894,9.117025375366211,0,0,8
410,2011,1,21,17,29,19,171.4053438877474,76.65111944079399,70.47967600822449,8.361600458621979,0,0,7
410,2012,1,15,8,17,33,191.2284910353336,84.73899662494659,79.13694357872009,9.480879902839661,0,0,8
410,2013,1,13,20,19,31,194.5705303045999,69.94208842515945,75.97790050506592,8.390976309776306,0,0,8
410,2014,1,16,20,16,31,197.0010130672333,70.44974286109209,85.41398954391479,9.120336532592773,0,0,10
410,2015,1,24,30,31,43,144.1059358698798,54.22705505043268,92.23283576965332,9.700348436832428,0,0,11
411,2000,1,3,0,2,3,377.5568738988263,118.290676176548,166.0054798126221,22.0004415512085,0,2,6
411,2001,1,0,2,1,2,433.4395760735232,107.1508627384901,160.5037336349487,20.56821078062057,0,3,6
411,2002,1,0,1,1,4,417.4929771340147,93.48878636956215,149.4305949211121,19.37966024875641,0,3,7
411,2003,1,0,0,1,0,609.402408859315,117.3586748540401,167.5007882118225,21.0740070939064,0,3,8
411,2004,1,0,0,1,0,612.3345971425946,129.9477841705084,158.4981617927551,20.54662984609604,0,3,8
411,2005,1,1,0,1,0,589.0911075983454,144.1677048802376,163.1418085098267,19.46971088647842,0,3,8
411,2006,1,0,0,1,0,611.2876596031961,184.0855002403259,186.1888084411621,23.58937841653824,0,3,8
411,2007,1,2,0,1,1,652.2644618564764,214.7378228604794,203.0191493034363,26.9534438252449,0,1,8
411,2008,1,1,3,0,1,563.1835770403404,81.7511398345232,80.65583443641663,8.705658972263336,0,0,8
411,2009,1,0,0,1,0,671.4296524195928,65.21838586777449,86.88156008720398,9.755182504653931,0,0,9
411,2010,1,0,1,0,2,582.4788946037905,69.0494429320097,77.99828219413757,9.016380488872528,0,0,8
412,2014,1,28,32,36,39,157.7577084750117,72.26450275629759,85.30898141860962,9.110747873783112,0,0,10
412,2015,1,22,28,32,28,152.3289378554061,55.02376575022936,92.02389144897461,9.703947365283966,0,0,11
413,1998,1,5,6,6,5,206.8119809988048,83.03248900920153,159.5006804466248,20.81875532865524,0,3,5
413,1999,1,3,5,2,6,275.0153952139012,86.17268037050962,155.8177819252014,20.30398553609848,0,3,5
413,2000,1,4,3,6,4,282.2509309294828,118.909777328372,166.2195343971252,22.13478887081146,0,2,6
413,2001,1,4,2,5,7,285.3903176845365,107.8213632106781,161.2458744049072,20.69669300317764,0,3,6
413,2002,1,4,6,5,6,258.4016147376758,94.10238526761532,150.3522486686707,19.52251392602921,0,3,7
413,2003,1,12,12,13,21,169.1467936645264,118.4215888381004,171.3735942840576,21.20991057157516,0,3,8
413,2004,1,3,8,12,11,245.4425666516557,130.8588195592165,161.5041742324829,20.65693247318268,0,3,8
413,2005,1,8,12,9,12,234.2096121715437,145.5510083585978,165.8718109130859,19.57838505506516,0,3,8
413,2006,1,9,2,12,14,255.9378976910654,185.6329254806042,188.5362491607666,23.69376796483994,0,3,8
413,2007,1,6,6,5,0,336.2136298106076,216.0271145403385,204.5333619117737,27.08451718091965,0,1,8
413,2008,1,5,5,5,3,326.2777378002698,82.82125927507877,81.53678631782532,8.835997581481934,0,0,8
413,2009,1,2,3,3,4,328.4590046768752,66.71331617981195,88.50670504570007,9.886371552944183,0,0,9
414,2005,1,4,2,1,1,366.4372296636288,144.6183234453201,165.2197766304016,19.47868901491165,0,3,8
414,2006,1,7,4,1,5,371.3444624284011,184.6598133444786,188.2647356987,23.5963282585144,0,3,8
414,2007,1,1,1,1,3,524.5298798661368,215.0429628789425,203.7460198402405,26.99420058727264,0,1,8
414,2008,1,1,2,2,3,528.6530531184485,81.92352689802647,80.62149930000305,8.74568098783493,0,0,8
414,2009,1,2,2,1,2,506.1287842889644,66.10719468444586,87.59141802787781,9.797264397144318,0,0,9
414,2010,1,3,1,1,3,458.0245411277775,70.08689381182194,78.53752303123474,9.039902567863464,0,0,8
414,2011,1,0,2,2,3,491.7172055418052,75.43486133217812,68.53405547142029,8.284331500530243,0,0,7
414,2012,1,3,2,3,4,449.5616411786704,84.89068448543549,77.63023734092712,9.384392857551575,0,0,8
414,2013,1,1,1,3,3,452.7095540687251,70.08732110261917,74.47119426727295,8.29448926448822,0,0,8
414,2014,1,3,1,1,0,469.0578460000942,70.50511855632067,84.03187227249146,9.023849487304688,0,0,10
414,2015,1,4,5,4,5,316.2480232785739,54.01375312358141,92.11996364593506,9.617048978805542,0,0,11
415,1985,1,9,11,7,20,123.7305519826243,18.24226006865501,15.34967732429504,2.084695637226105,1,0,3
415,1986,1,9,4,7,5,150.123084850434,13.91301490366459,16.48198819160461,2.098300755023956,0,0,3
415,1987,1,8,9,6,8,141.840428000155,13.87153193354607,16.47978472709656,2.098300755023956,0,0,3
415,1988,1,1,5,8,4,186.5802077401484,13.52336965501308,16.73081469535828,2.09723436832428,0,0,3
415,1989,1,3,3,10,3,198.5635309738637,13.8946533203125,16.73942017555237,2.160322785377502,0,0,3
415,1990,1,2,2,5,4,265.8444709279458,14.24531564116478,16.66489148139954,2.048777997493744,1,0,3
415,1991,1,1,6,6,2,233.6483409343753,13.53711113333702,16.72260928153992,2.055174767971039,1,0,3
415,1992,1,1,3,1,2,279.4435312327263,13.35004828870296,17.13071274757385,2.091855347156525,1,0,3
415,1993,1,2,3,2,3,265.870457563835,12.78853118419647,17.54969143867493,2.091654896736145,0,0,3
415,1994,1,4,4,5,6,226.0502331717918,12.33773343265057,17.17400765419006,2.194287121295929,1,0,3
415,1995,1,5,10,5,6,161.1654486503916,11.65573932230473,17.92762517929077,2.184032917022705,1,0,3
415,1996,1,10,5,12,9,146.1679145839161,12.30487525463104,19.25118923187256,2.193456649780273,0,0,3
415,1997,1,5,10,10,8,169.0759193679175,15.02088233828545,25.33531188964844,2.732838332653046,0,0,4
415,1998,1,4,11,7,9,174.1800306021087,83.12156833708286,160.0895414352417,20.69298601150513,0,3,5
415,1999,1,6,9,11,8,170.2461178120414,86.31381075829268,156.6404576301575,20.21449995040894,0,3,5
415,2000,1,6,5,9,7,212.141308245877,119.0433531999588,167.2418999671936,22.01497089862823,0,2,6
415,2001,1,6,6,7,9,232.2463238236307,107.8031089156866,161.9265427589417,20.58534109592438,0,3,6
415,2002,1,9,6,8,9,204.877729870836,94.08567994832993,151.1218233108521,19.41116201877594,0,3,7
415,2003,1,13,14,16,24,159.007619636693,118.4018611907959,171.5252871513367,21.09236681461334,0,3,8
415,2004,1,8,11,7,10,218.5771740822549,130.6229300796986,161.8257660865784,20.56860047578812,0,3,8
415,2005,1,12,13,7,11,224.3378329025482,145.3786253929138,165.8878970146179,19.48333847522736,0,3,8
415,2006,1,8,6,15,10,237.511350622139,185.4269005358219,188.6501383781433,23.60460788011551,0,3,8
415,2007,1,8,2,13,12,272.1534016895437,215.8697761595249,205.2882471084595,26.97505444288254,0,1,8
415,2008,1,5,7,5,11,289.3713353113972,82.46261067688465,82.06763386726379,8.721858739852905,0,0,8
415,2009,1,5,9,17,15,238.8020580112685,66.48493204265833,88.77321982383728,9.780073523521423,0,0,9
415,2010,1,6,5,8,12,256.9643548013266,71.05528153479099,79.59352278709412,9.043627738952637,0,0,8
415,2011,1,6,7,16,11,235.5062226400156,76.60354673862457,70.15257620811462,8.291091561317444,0,0,7
415,2012,1,6,7,10,9,268.9364187343022,84.41755175590515,78.28679347038269,9.396292269229889,0,0,8
415,2013,1,10,10,15,21,228.2206970687208,70.09871825575829,75.32971000671387,8.341561794281006,0,0,8
415,2014,1,18,13,19,29,200.1359570015918,71.17483485490084,85.1506609916687,9.065492510795593,0,0,10
415,2015,1,12,16,14,28,191.5265811379083,54.25569135695696,92.05750274658203,9.650167286396027,0,0,11
416,2002,1,3,2,1,5,334.5342418410082,91.87947958707809,151.9654979705811,19.15491265058517,0,3,7
416,2003,1,3,3,1,4,311.4006607913072,115.962466225028,172.4391803741455,20.84925949573517,0,3,8
416,2004,1,6,2,1,4,345.6570039419896,127.9921617358923,163.1140069961548,20.31244939565659,0,3,8
416,2012,1,1,4,1,1,490.1200230218589,80.21963685750961,80.50361227989197,9.18182784318924,0,0,8
416,2013,1,2,1,2,1,474.1867017188061,65.9849151968956,77.18340587615967,8.091924250125885,0,0,8
416,2014,1,3,1,1,0,484.8693943374776,66.70605186372995,86.61949491500854,8.821284472942352,0,0,10
416,2015,1,1,1,0,2,566.6639563442287,50.79536605626345,92.09914970397949,9.366917431354523,0,0,11
417,2006,0,11,12,18,17,193.338749649096,184.7696162760258,190.9580874443054,23.28638899326324,0,3,9
417,2007,0,11,15,21,21,197.1343378553064,215.3316810727119,208.0195083618164,26.67713820934296,0,1,9
417,2008,0,18,14,16,26,189.4607295503791,82.04095549881458,84.92829918861389,8.440986454486847,0,0,9
417,2009,0,22,16,14,20,189.5020594850655,66.06975737959147,91.94527220726013,9.465731739997864,0,0,10
417,2010,0,17,13,19,29,177.8543170334942,70.04319615662098,82.91189980506897,8.727910757064819,0,0,9
417,2011,0,11,18,12,23,198.5885660159382,75.16775503754616,72.90843224525452,7.972339689731598,0,0,8
417,2012,0,12,11,8,31,205.854168750931,82.99909234046936,82.26022887229919,9.079016625881195,0,0,9
417,2013,0,14,13,19,25,204.4682119776169,69.17293593287468,78.59308481216431,7.977420747280121,0,0,9
417,2014,1,3,12,14,11,259.2476295004744,69.49899513274431,88.02917385101318,8.706780970096588,0,0,10
417,2015,1,6,11,13,10,234.3951188818008,53.02024725824594,94.01670169830322,9.298126518726349,0,0,11
418,2015,1,49,61,41,33,131.037095502655,54.85697146505117,94.12749767303467,9.680449664592743,0,0,11
419,2009,1,25,19,15,28,177.9556974192029,66.55209753662348,90.45202136039734,9.628217935562134,0,0,9
419,2010,1,18,19,18,28,168.700991428818,70.60620151460171,81.33939719200134,8.890396952629089,0,0,8
419,2011,1,18,15,21,25,181.4144781275091,76.06534361839294,71.33592963218689,8.196852922439575,0,0,7
419,2012,1,15,9,17,34,189.9501258190643,83.80560353398323,80.67324805259705,9.302336990833282,0,0,8
419,2013,1,20,26,31,33,169.3112711732669,70.32775059342384,77.59322786331177,8.212433397769928,0,0,8
419,2014,1,21,28,32,33,169.5999446777149,70.81459928303957,87.05547618865967,8.941793620586395,0,0,10
419,2015,1,20,22,33,28,155.8024589307937,54.22636438161135,93.80401182174683,9.53499311208725,0,0,11
420,1998,0,8,9,11,10,153.499446802073,82.32992608100176,161.0174350738525,20.5548375248909,0,3,6
420,1999,0,7,7,2,9,202.4651036766763,85.46174820512533,157.1824979782104,20.07635146379471,0,3,6
420,2000,0,6,5,9,8,203.2808309892362,117.7117072045803,168.146900177002,21.87942337989807,0,2,7
420,2001,0,9,9,10,11,191.0922116469947,106.9207716733217,163.1732401847839,20.44719260931015,0,3,7
420,2002,0,6,13,11,8,184.45446937082,92.67665259540081,152.3545546531677,19.27048867940903,0,3,8
420,2003,0,12,8,10,13,186.9125897033651,116.8757010251284,172.6230669021606,20.93091762065887,0,3,9
420,2004,0,10,11,8,14,203.2513287768457,129.2491685599089,163.1202921867371,20.39410752058029,0,3,9
420,2005,0,17,13,11,16,199.2083134480025,143.3428205549717,167.7805366516113,19.31718856096268,0,3,9
420,2006,0,7,11,8,15,230.6160898321162,183.9058585464954,190.1069087982178,23.39329010248184,0,3,9
420,2007,0,22,25,31,47,164.3584130743769,215.3762079775333,207.7630257606506,26.77978682518005,0,1,9
420,2008,0,22,20,20,32,174.4256114608068,81.98641203343868,84.09559559822083,8.528982877731323,0,0,9
420,2009,0,29,18,21,31,167.8255922848552,66.15260411053896,91.14557909965515,9.567164540290833,0,0,10
420,2010,0,20,25,26,30,157.1120864416814,70.40387354791164,82.19091486930847,8.799797773361206,0,0,9
420,2011,0,21,21,32,22,164.8138453899215,75.87442472577095,72.1954972743988,8.04829078912735,0,0,8
420,2012,0,6,7,5,10,285.0828291407684,84.44998860359192,79.96029162406921,9.061569631099701,0,0,9
420,2013,0,14,15,17,33,200.0986043405377,69.41149234771729,77.74543857574463,7.971666038036346,0,0,9
420,2014,0,18,13,19,28,200.3960197066424,70.01533303409815,87.15508508682251,8.701026260852814,0,0,11
420,2015,0,14,18,15,30,179.9919144973585,53.30762472003698,93.49864959716797,9.407865345478058,0,0,12
421,2006,0,8,6,13,12,238.5169621536257,183.7597332894802,190.2588891983032,23.35696005821228,0,3,9
421,2007,0,20,26,28,41,165.9586605922305,215.3177537024021,207.9354763031006,26.74770927429199,0,1,9
421,2008,0,26,32,34,48,155.7059299376813,82.24758766591549,85.08391070365906,8.499189674854279,0,0,9
421,2009,0,26,43,41,47,144.6319735097011,66.47488344460726,92.43595385551453,9.554857969284058,0,0,10
421,2010,0,30,35,37,36,138.7552205583622,70.5160740762949,83.25559687614441,8.813906669616699,0,0,9
421,2011,0,24,29,25,36,156.2222387157989,75.96118822693825,73.25212931632996,7.947584450244904,0,0,8
421,2012,0,13,37,24,28,161.4616641935017,84.18185412883759,82.24442267417908,9.054261386394501,0,0,9
422,1985,1,0,2,2,1,297.9399847875137,16.24570488929749,14.70007753372192,2.021011829376221,1,0,3
422,1986,1,0,0,1,3,328.4222124039788,12.45301701128483,15.5103018283844,2.014353632926941,1,0,3
422,1987,1,0,1,0,2,346.05819865203,11.98889426887035,15.49785017967224,1.985818862915039,1,0,3
422,1988,1,1,1,0,0,360.8786189944486,11.99231632053852,15.97923922538757,1.98943042755127,0,0,3
422,1989,1,1,1,0,1,405.4042375280325,12.3910553753376,15.89668536186218,2.007508814334869,0,0,3
422,1990,1,2,3,1,1,319.9017027198069,13.75519931316376,16.03733277320862,2.041349232196808,1,0,3
422,1991,1,2,0,0,1,387.9622203451255,12.67539896070957,16.05878138542175,2.005840480327606,1,0,3
422,1992,1,0,2,1,0,410.8736430239518,12.23349124193192,16.29335188865662,2.009116590023041,1,0,3
422,1993,1,0,1,3,1,360.8069248245917,11.6087581962347,16.43100810050964,2.02483069896698,1,0,3
422,1994,1,0,1,1,2,405.7203366607604,11.21575497090816,16.56519865989685,2.036635279655457,0,0,3
422,1995,1,3,2,3,7,261.6935943749061,10.99349111318588,17.86654376983643,2.034668028354645,0,0,3
422,1996,1,3,0,0,0,361.3007002777481,10.86288206279278,17.47502040863037,2.073566794395447,0,0,3
422,1997,1,3,1,1,0,351.7734720821986,13.78209255635738,24.3704137802124,2.619653284549713,0,0,4
422,1998,1,3,2,2,3,293.5669367898574,82.22212139517069,159.8544807434082,20.58103442192078,0,3,5
422,1999,1,4,1,4,5,293.9183949192782,85.34571547061205,156.405396938324,20.10254836082458,0,3,5
422,2000,1,4,3,4,6,287.5361778984825,118.5146652162075,166.6907210350037,21.94609969854355,0,2,6
422,2001,1,2,2,4,3,342.5629090221001,107.3519699275494,161.0109658241272,20.51386892795563,0,3,6
422,2002,1,4,1,3,6,319.2521456892435,93.67282651364803,149.990113735199,19.33968985080719,0,3,7
422,2003,1,1,0,1,1,415.2737215822583,117.5388403236866,169.0651354789734,21.02958273887634,0,3,8
422,2004,1,1,0,3,4,438.0648215332643,130.0182271748781,159.7399621009827,20.49277263879776,0,3,8
422,2005,1,0,2,4,2,409.0461844265988,144.371373206377,164.3836088180542,19.41701537370682,0,3,8
422,2006,1,7,5,0,6,356.5217521244298,184.5831289887428,187.9692163467407,23.53816217184067,0,3,8
422,2007,1,2,0,2,0,622.3904544108748,214.6160028874874,203.5446705818176,26.78303122520447,0,1,8
422,2008,1,2,2,0,1,581.2809702554741,81.24490790069103,80.99294590950012,8.534511625766754,0,0,8
422,2009,1,2,1,2,0,537.8696015034666,65.55440556257963,88.06449580192566,9.584885597229004,0,0,9
422,2010,1,4,2,5,3,326.6934060266851,70.08768506348133,79.76200175285339,8.95479679107666,0,0,8
422,2011,1,4,3,3,3,394.2028122661792,75.74537619948387,69.07546305656433,8.199054777622223,0,0,7
422,2012,1,6,6,4,12,291.6168559161088,84.35125797986984,79.47545075416565,9.305902659893036,0,0,8
422,2013,1,7,8,8,8,290.1202952387552,69.59015876054764,76.31640768051147,8.215999066829681,0,0,8
422,2014,1,3,1,1,0,470.6313280193763,70.04147190600634,84.09570837020874,8.921372175216675,0,0,10
422,2015,1,0,1,3,0,524.2901364264894,53.33744902163744,89.98534488677979,9.544001281261444,0,0,11
423,1985,1,0,1,0,0,423.8174047897448,16.27026274800301,11.54367113113403,2.145442068576813,2,0,3
423,1986,1,1,0,0,0,433.3875406505298,12.57265582680702,13.48620629310608,2.152388989925385,1,0,3
423,1987,1,0,0,0,1,450.6859766329574,12.25126497447491,13.47155117988586,2.123854219913483,1,0,3
423,1988,1,0,0,1,1,450.9306593161468,12.47478052973747,14.20397019386292,2.126399397850037,0,0,3
423,1989,1,0,0,0,2,477.2253057064339,12.84473985433578,14.13002181053162,2.207566201686859,0,0,3
423,1990,1,0,0,0,0,482.813487368954,13.47676403820515,14.19614052772522,2.129861831665039,2,0,3
423,1991,1,0,0,0,2,490.6469920067734,12.56262101233006,14.27530694007874,2.100749850273132,2,0,3
423,1992,1,0,1,0,2,450.2284244597644,12.48365081846714,14.91798090934753,2.140706539154053,2,0,3
423,1993,1,0,1,1,0,415.3271715870795,11.89258880913258,15.47461581230164,2.156220197677612,1,0,3
423,1994,1,0,3,2,2,350.3589855398509,11.31696626543999,15.23312258720398,2.270657002925873,1,0,3
423,1995,1,0,2,1,3,311.7967172823542,11.0483642667532,16.61849546432495,2.259435832500458,1,0,3
423,1996,1,3,0,0,0,360.0408773795863,11.10334917902946,16.82776546478271,2.300879716873169,0,0,3
423,1997,1,3,1,1,0,351.5536224102576,13.99802267551422,23.72315883636475,2.846966207027435,0,0,4
423,1998,1,0,0,1,3,372.0476229872581,82.19608645886183,157.9890894889832,20.81850904226303,0,3,5
423,1999,1,1,0,0,4,376.8295177686695,85.31769309192896,154.5400056838989,20.34002298116684,0,3,5
423,2000,1,1,2,1,2,387.8520267890811,117.7810005843639,165.3320121765137,22.1430948972702,0,2,6
423,2001,1,0,2,3,2,400.6072030834067,106.7212987691164,160.3443360328674,20.71086412668228,0,3,6
423,2002,1,0,3,3,1,372.4391410838159,93.09567771852016,149.3234839439392,19.53668504953384,0,3,7
423,2003,1,0,0,1,0,531.3812222290761,117.21479780972,167.596785068512,21.22298377752304,0,3,8
423,2004,1,0,0,1,2,537.8036848645082,129.8994123935699,158.4540858268738,20.68745708465576,0,3,8
423,2005,1,0,1,1,1,520.4720060302571,144.035691767931,163.0749464035034,19.61417955160141,0,3,8
423,2006,1,0,0,1,0,526.5885085186158,184.1673538088799,186.1199054718018,23.73181879520416,0,3,8
423,2007,1,2,0,1,1,628.7906499896609,214.4448027014732,202.4208283424377,27.12256801128387,0,1,8
423,2008,1,1,1,2,0,604.8442221430211,81.74529410898685,79.29630780220032,8.874048411846161,0,0,8
423,2009,1,0,1,3,0,596.7232090914389,65.50903152674437,86.84393382072449,9.847042620182037,0,0,9
423,2010,1,0,1,2,2,535.6586873663313,69.38869617879391,77.73130965232849,9.109221637248993,0,0,8
423,2011,1,0,0,0,0,675.9995579981246,74.72846508026123,66.82167029380798,8.330717623233795,0,0,7
423,2012,1,3,3,2,4,445.4289099860286,83.53114798665047,78.25050234794617,9.438226521015167,0,0,8
423,2013,1,0,0,0,0,790.5412062455223,68.53274554014206,71.99874591827393,8.347490966320038,0,0,8
423,2014,1,0,0,0,0,808.5773950934501,69.27689183503389,81.4348349571228,9.094223856925964,0,0,10
423,2015,1,1,0,1,0,594.2383093330515,53.47942803055048,89.05422210693359,9.700547814369202,0,0,11
424,1997,1,13,10,22,28,120.691023353533,15.15201032161713,24.9241886138916,2.953776478767395,0,0,4
424,1998,1,13,15,21,29,114.4263304186801,83.31183902919292,160.042938709259,20.92690432071686,0,3,5
424,1999,1,13,19,21,33,115.2952207705341,86.5186033770442,156.5938549041748,20.44841825962067,0,3,5
424,2000,1,17,18,34,38,117.0999540140463,119.4668401032686,167.2509393692017,22.25255191326141,0,2,6
424,2001,1,9,11,13,12,176.6119205100873,107.9495545476675,161.5431346893311,20.8214653134346,0,3,6
424,2002,1,6,9,5,10,215.7875363578974,94.17326226830482,149.4165353775024,19.64728623628616,0,3,7
424,2003,1,12,11,12,22,170.3079324279401,118.5083411633968,170.4712328910828,21.34163308143616,0,3,8
424,2004,1,15,13,17,19,176.6909347372919,131.0453947633505,161.041778087616,20.80482298135757,0,3,8
424,2005,1,19,12,10,23,189.1440553522403,145.1815199106932,164.1288976669312,19.69033753871918,0,3,8
424,2006,1,17,23,21,29,158.2553979240149,185.8980223536491,189.1824779510498,23.80574178695679,0,3,8
424,2007,1,11,15,18,21,202.8207369065096,216.1598175764084,205.1187291145325,27.19948124885559,0,1,8
424,2008,1,20,15,15,30,186.9099715579755,83.50429348647594,81.93610882759094,8.950961649417877,0,0,8
424,2009,1,3,7,10,15,260.4859309339348,67.15143527835608,88.42796206474304,9.999772965908051,0,0,9
424,2010,1,15,14,19,19,184.259032273782,71.0165049880743,79.83490824699402,9.257482290267944,0,0,8
424,2011,1,23,28,27,31,158.7886679190327,77.0182192325592,70.87058138847351,8.500944018363953,0,0,7
424,2012,1,13,11,12,29,196.9471261624446,85.92274449765682,78.38743090629578,9.596801042556763,0,0,8
424,2013,1,17,15,27,29,188.052678366237,71.10195755958557,75.95530700683594,8.439806044101715,0,0,8
424,2014,1,14,23,19,30,193.022269133937,71.54703941196203,85.36933946609497,9.169166266918182,0,0,10
424,2015,1,14,18,19,30,177.1065130989883,54.52336873859167,92.08424949645996,9.82491934299469,0,0,11
427,1985,0,40,35,40,10,89.66264350724033,100.2127079293132,76.74794626235962,14.58181554079056,4,4,5
427,1986,0,49,37,20,13,106.3036061676827,83.4147596731782,87.71505260467529,16.37120842933655,2,3,4
427,1990,1,60,46,31,7,103.2496972610812,121.6441687196493,128.0785262584686,21.68946444988251,3,12,11
427,1991,1,61,51,28,10,109.7630527556158,111.65806427598,130.1872634887695,21.08440539240837,3,13,9
427,1992,1,53,54,29,7,108.5497611692949,108.132959343493,138.9808032512665,21.73705357313156,3,14,10
427,1993,1,49,38,31,15,117.6363083773076,103.3578479662538,142.2052121162415,22.35188269615173,0,1,10
427,1994,1,34,27,36,24,137.6512115195236,106.5898450091481,144.8196187019348,23.35264173150063,0,0,9
428,1985,0,25,28,26,35,90.78775449194443,99.37252718955278,76.81768894195557,14.47988927364349,4,4,5
428,1986,0,32,31,27,32,89.53951817753504,82.5962582603097,86.58839392662048,16.26647228002548,2,3,4
428,1987,0,36,32,32,30,88.97762502122833,76.81041043251753,83.64147162437439,15.24939230084419,3,4,6
428,1988,0,43,35,24,38,92.79627931772271,84.53627415001392,103.036803483963,17.3228979408741,6,4,8
